,acq_week,N_week_cohort,initial_order,initial_order_per_cust,initial_spend,initial_aov,orders,orders_per_cust,spend,aov,year,holidays,weekofyear,linear,linear_1,merchant_index,merchant,category,subcategory
3525,2018-11-18,326,326,1.0,34754.03,106.60745398773,412,1.2638036809816,40646.96,98.6576699029126,0.5,0,46,0.625,0.390625,1019,orbitz,Travel & Transportation,Online Travel Agency
3526,2018-11-25,409,409,1.0,89526.7992,218.891929584352,515,1.25916870415648,111223.4856,215.967933203883,0.5,0,47,0.630681818181818,0.397759555785124,1019,orbitz,Travel & Transportation,Online Travel Agency
3527,2018-12-02,407,407,1.0,92521.6656,227.32595970516,514,1.26289926289926,97287.9556,189.276178210117,0.5,0,48,0.636363636363636,0.40495867768595,1019,orbitz,Travel & Transportation,Online Travel Agency
3528,2018-12-09,409,409,1.0,89022.5092,217.658946699266,516,1.26161369193154,108851.2456,210.952026356589,0.5,0,49,0.642045454545455,0.412222365702479,1019,orbitz,Travel & Transportation,Online Travel Agency
3529,2018-12-16,333,333,1.0,80086.6792,240.500538138138,414,1.24324324324324,94204.7692,227.547751690821,0.5,0,50,0.647727272727273,0.419550619834711,1019,orbitz,Travel & Transportation,Online Travel Agency
3530,2018-12-23,287,287,1.0,92214.0356,321.303259930314,352,1.22648083623693,100178.7156,284.598623863636,0.5,0,51,0.653409090909091,0.426943440082645,1019,orbitz,Travel & Transportation,Online Travel Agency
3531,2018-12-30,398,398,1.0,85947.4428,215.948348743719,476,1.19597989949749,93560.7628,196.556224369748,0.5,0,52,0.659090909090909,0.434400826446281,1019,orbitz,Travel & Transportation,Online Travel Agency
3532,2019-01-06,430,430,1.0,101118.8992,235.160230697674,518,1.2046511627907,110118.2892,212.58356988417,0.75,0,1,0.664772727272727,0.44192277892562,1019,orbitz,Travel & Transportation,Online Travel Agency
3533,2019-01-13,435,435,1.0,100286.1292,230.542825747126,539,1.23908045977012,126244.0056,234.21893432282,0.75,0,2,0.670454545454546,0.449509297520661,1019,orbitz,Travel & Transportation,Online Travel Agency
3534,2019-01-20,364,364,1.0,112159.3556,308.130097802198,437,1.20054945054945,120825.6656,276.488937299771,0.75,0,3,0.676136363636364,0.457160382231405,1019,orbitz,Travel & Transportation,Online Travel Agency
3535,2019-01-27,425,425,1.0,78064.2464,183.680579764706,531,1.24941176470588,85990.2764,161.940256873823,0.75,0,4,0.681818181818182,0.464876033057851,1019,orbitz,Travel & Transportation,Online Travel Agency
3536,2019-02-03,463,463,1.0,141295.562,305.174,556,1.20086393088553,147917.402,266.038492805755,0.75,0,5,0.6875,0.47265625,1019,orbitz,Travel & Transportation,Online Travel Agency
3537,2019-02-10,454,454,1.0,102982.6492,226.83402907489,553,1.21806167400881,110612.0092,200.021716455696,0.75,0,6,0.693181818181818,0.480501033057851,1019,orbitz,Travel & Transportation,Online Travel Agency
3538,2019-02-17,464,464,1.0,104405.8028,225.012506034483,571,1.23060344827586,111818.0428,195.828446234676,0.75,0,7,0.698863636363636,0.488410382231405,1019,orbitz,Travel & Transportation,Online Travel Agency
3539,2019-02-24,607,607,1.0,126066.2628,207.687418121911,738,1.21581548599671,135376.4928,183.436982113821,0.75,0,8,0.704545454545455,0.496384297520661,1019,orbitz,Travel & Transportation,Online Travel Agency
3540,2019-03-03,629,629,1.0,184345.3748,293.076907472178,776,1.23370429252782,199111.4048,256.58686185567,0.75,0,9,0.710227272727273,0.50442277892562,1019,orbitz,Travel & Transportation,Online Travel Agency
